vin_1_10,county,city,state,zip_code,model_year,make,model,ev_type,cafv_type,electric_range,base_msrp,legislative_district,dol_vehicle_id,geocoded_column,electric_utility,_2020_census_tract,:@computed_region_x4ys_rtnd,:@computed_region_fny7_vc3j,:@computed_region_8ddd_yn5v
YV4BR0CZ5N,King,Redmond,WA,98052,2022,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,45,183346033,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321,3009,1,49
KM8K33AG9M,Clark,Vancouver,WA,98665,2021,HYUNDAI,KONA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,150705432,"{'type': 'Point', 'coordinates': [-122.64443, 45.67871]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041008,2977,3,8
5YJ3E1EA6P,King,Issaquah,WA,98029,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5,260307624,"{'type': 'Point', 'coordinates': [-122.00292, 47.54748]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032220,3009,8,6
7SAYGDEE8S,King,Redmond,WA,98052,2025,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,278326359,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321,3009,1,49
5YJ3E1EAXN,King,Burien,WA,98168,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,201937662,"{'type': 'Point', 'coordinates': [-122.3317, 47.50314]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033027400,3009,7,37
5YJ3E1EA3P,King,Kirkland,WA,98033,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,241406952,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022501,3009,1,47
5YJ3E1EB0K,King,Bellevue,WA,98004,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,41,334678382,"{'type': 'Point', 'coordinates': [-122.1872, 47.61001]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023801,3009,9,42
7PDSGABL1R,King,Sammamish,WA,98075,2024,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,268218618,"{'type': 'Point', 'coordinates': [-122.03539, 47.61344]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032215,3009,8,47
5YJ3E1EB2J,King,Seattle,WA,98125,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,46,205951224,"{'type': 'Point', 'coordinates': [-122.30253, 47.72656]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000601,3009,7,48
JN1AZ0CP8B,King,Kirkland,WA,98034,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,45,180314697,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021903,3009,1,1
7SAYGAEE6N,King,Kirkland,WA,98034,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,282247787,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022300,3009,1,1
JTMAB3FVXR,King,Seattle,WA,98112,2024,TOYOTA,RAV4 PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,43,267232136,"{'type': 'Point', 'coordinates': [-122.30207, 47.64085]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006500,3009,7,4
7SAYGDEE4R,King,Redmond,WA,98052,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,264292199,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032330,3009,1,49
5YJSA1E43J,King,Issaquah,WA,98027,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,5,476885153,"{'type': 'Point', 'coordinates': [-122.03439, 47.5301]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032103,3009,8,6
5YJ3E1ET6R,Clark,Battle Ground,WA,98604,2024,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17,273614435,"{'type': 'Point', 'coordinates': [-122.5331, 45.78092]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040408,2977,3,25
7PDSGABA4P,King,Seattle,WA,98177,2023,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,252593890,"{'type': 'Point', 'coordinates': [-122.36498, 47.72238]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001600,3009,7,21
3FMTK3SS0P,King,Bothell,WA,98011,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,252344438,"{'type': 'Point', 'coordinates': [-122.20563, 47.76144]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021804,3009,1,1
3FMTK1SS0P,King,Redmond,WA,98052,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,240418055,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032323,3009,1,49
5YJXCDE21H,King,Kent,WA,98031,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,47,6179302,"{'type': 'Point', 'coordinates': [-122.17743, 47.41185]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029405,3009,9,46
1GYKPTRLXR,King,Sammamish,WA,98075,2024,CADILLAC,LYRIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,260058424,"{'type': 'Point', 'coordinates': [-122.03539, 47.61344]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032217,3009,8,47
5YJ3E1EB8L,King,Bellevue,WA,98004,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,41,260540388,"{'type': 'Point', 'coordinates': [-122.1872, 47.61001]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023807,3009,9,42
1C4JJXR67P,King,Redmond,WA,98052,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,45,240676271,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321,3009,1,49
WA1E2AFY4N,King,Bellevue,WA,98005,2022,AUDI,Q5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,48,207233232,"{'type': 'Point', 'coordinates': [-122.1621, 47.64441]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023701,3009,9,49
5YJ3E1EBXR,King,Seattle,WA,98119,2024,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,270976338,"{'type': 'Point', 'coordinates': [-122.3684, 47.64586]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005804,3009,7,31
WP0AB2Y15R,King,Bellevue,WA,98004,2024,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,259772887,"{'type': 'Point', 'coordinates': [-122.1872, 47.61001]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024001,3009,9,42
7PDSGABL1P,Kitsap,Bainbridge Island,WA,98110,2023,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23,230833942,"{'type': 'Point', 'coordinates': [-122.521, 47.62732]}",PUGET SOUND ENERGY INC,53035090800,848,6,29
YV4H60CF9R,King,Seattle,WA,98112,2024,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,43,270019347,"{'type': 'Point', 'coordinates': [-122.30207, 47.64085]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006300,3009,7,4
1N4BZ1DV0M,King,Auburn,WA,98092,2021,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,245297244,"{'type': 'Point', 'coordinates': [-122.1821, 47.3199]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029602,3009,8,46
1N4AZ1CP3K,King,Seattle,WA,98177,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,32,196302536,"{'type': 'Point', 'coordinates': [-122.36498, 47.72238]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001400,3009,7,21
3GN7DLRP9S,Cowlitz,Kalama,WA,98625,2025,CHEVROLET,EQUINOX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,20,274045747,"{'type': 'Point', 'coordinates': [-122.84226, 46.00813]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001602,2978,3,27
3FA6P0SU1F,Jefferson,Port Townsend,WA,98368,2015,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,24,216636045,"{'type': 'Point', 'coordinates': [-122.77263, 48.1212]}",BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950602,3008,6,30
3GN7DSRRXS,King,Bellevue,WA,98006,2025,CHEVROLET,EQUINOX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,275872992,"{'type': 'Point', 'coordinates': [-122.12096, 47.55584]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024701,3009,9,42
5YJ3E1EB0M,King,Kirkland,WA,98034,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,137398264,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022300,3009,1,1
5YJ3E1EA4N,King,Kent,WA,98031,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,230085649,"{'type': 'Point', 'coordinates': [-122.17743, 47.41185]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029403,3009,9,46
1C4RJXN67R,Snohomish,Stanwood,WA,98292,2024,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,10,272615157,"{'type': 'Point', 'coordinates': [-122.37265, 48.24159]}",BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053302,3213,2,16
WMW13DJ07N,King,Bellevue,WA,98008,2022,MINI,HARDTOP,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,182848928,"{'type': 'Point', 'coordinates': [-122.11867, 47.63131]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023000,3009,9,49
YV4H60LE4R,Clark,Vancouver,WA,98685,2024,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,18,253622848,"{'type': 'Point', 'coordinates': [-122.70303, 45.70954]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040904,2977,3,25
JTDKN3DP5E,King,Auburn,WA,98002,2014,TOYOTA,PRIUS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,47,107151019,"{'type': 'Point', 'coordinates': [-122.2217, 47.30661]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030504,3009,8,15
7SAYGAEEXP,King,Newcastle,WA,98056,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,260061469,"{'type': 'Point', 'coordinates': [-122.1805, 47.50006]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025001,3009,9,17
KNDADFS52R,King,Kirkland,WA,98033,2024,KIA,EV9,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,275850732,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022703,3009,1,47
WBY33AW02R,King,Sammamish,WA,98074,2024,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,268516615,"{'type': 'Point', 'coordinates': [-122.02054, 47.60326]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032318,3009,8,47
JHMZC5F10J,Cowlitz,Kelso,WA,98626,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,0,19,144537823,"{'type': 'Point', 'coordinates': [-122.89867, 46.14424]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001200,2978,3,26
1G1FX6S0XH,King,Seattle,WA,98112,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,43,217935182,"{'type': 'Point', 'coordinates': [-122.30207, 47.64085]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006300,3009,7,4
7SAYGDEE7N,King,Bellevue,WA,98005,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,208564674,"{'type': 'Point', 'coordinates': [-122.1621, 47.64441]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023701,3009,9,49
JM3KKBHA6R,King,Seattle,WA,98125,2024,MAZDA,CX-90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,46,268542235,"{'type': 'Point', 'coordinates': [-122.30253, 47.72656]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000800,3009,7,48
7SAYGDEFXP,Snohomish,Everett,WA,98208,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,235168594,"{'type': 'Point', 'coordinates': [-122.18637, 47.89251]}",PUGET SOUND ENERGY INC,53061041609,3213,1,45
1FTVW1EL0P,King,Kent,WA,98042,2023,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,261444655,"{'type': 'Point', 'coordinates': [-122.09124, 47.33778]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031800,3009,8,46
7SAYGDEE8N,King,Kirkland,WA,98034,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,193947204,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021904,3009,1,1
WVGKMPE26M,King,Seattle,WA,98109,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,156439923,"{'type': 'Point', 'coordinates': [-122.35022, 47.63824]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007301,3009,7,31
WVWKP7AU2G,King,Federal Way,WA,98023,2016,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,83,0,30,316896667,"{'type': 'Point', 'coordinates': [-122.36321, 47.3084]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030308,3009,9,14
5YJ3E1EA6J,King,Redmond,WA,98052,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,45,324315911,"{'type': 'Point', 'coordinates': [-122.13158, 47.67858]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321,3009,1,49
3FMTK3SU4P,Clark,Vancouver,WA,98682,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17,271783473,"{'type': 'Point', 'coordinates': [-122.55149, 45.69345]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040714,2977,3,24
1C4JJXP69M,Clark,Battle Ground,WA,98604,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,18,282549200,"{'type': 'Point', 'coordinates': [-122.5331, 45.78092]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040416,2977,3,25
WBY73AW08P,Kitsap,Bainbridge Island,WA,98110,2023,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23,227370853,"{'type': 'Point', 'coordinates': [-122.521, 47.62732]}",PUGET SOUND ENERGY INC,53035090800,848,6,29
7SAYGAEE4P,King,Burien,WA,98146,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,34,261451235,"{'type': 'Point', 'coordinates': [-122.36178, 47.49408]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033027500,3009,7,37
7PDSGABA6P,King,Bellevue,WA,98005,2023,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,259067196,"{'type': 'Point', 'coordinates': [-122.1621, 47.64441]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023601,3009,9,49
7SAYGDEE9P,King,Seattle,WA,98125,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,239896429,"{'type': 'Point', 'coordinates': [-122.30253, 47.72656]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001202,3009,7,48
7SAYGDEE2N,Snohomish,Mukilteo,WA,98275,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,21,205051297,"{'type': 'Point', 'coordinates': [-122.29196, 47.89908]}",PUGET SOUND ENERGY INC,53061041301,3213,2,7
KNDCC3LG3M,Clark,Vancouver,WA,98664,2021,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,241692482,"{'type': 'Point', 'coordinates': [-122.59219, 45.62158]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041208,2977,3,8
1G1FY6S01M,King,Seattle,WA,98115,2021,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,270817760,"{'type': 'Point', 'coordinates': [-122.31676, 47.68156]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002000,3009,7,4
5YJ3E1EA6S,Kitsap,Silverdale,WA,98383,2025,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23,277706446,"{'type': 'Point', 'coordinates': [-122.69275, 47.65171]}",PUGET SOUND ENERGY INC,53035091206,848,6,29
JTDKARFPXJ,King,Kent,WA,98030,2018,TOYOTA,PRIUS PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,47,277570240,"{'type': 'Point', 'coordinates': [-122.19975, 47.37483]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029604,3009,8,46
7SAYGDEE4P,Kitsap,Silverdale,WA,98383,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23,232991097,"{'type': 'Point', 'coordinates': [-122.69275, 47.65171]}",PUGET SOUND ENERGY INC,53035091302,848,6,29
7SAYGDEE1P,King,Kirkland,WA,98034,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,238880652,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021903,3009,1,1
WA1L2BFZ9P,King,Bothell,WA,98011,2023,AUDI,Q4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,237994655,"{'type': 'Point', 'coordinates': [-122.20563, 47.76144]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021804,3009,1,1
7SAYGDEE9T,King,Newcastle,WA,98059,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,282331178,"{'type': 'Point', 'coordinates': [-122.15716, 47.48852]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025005,3009,9,17
5YJ3E1EA3J,Kitsap,Bainbridge Island,WA,98110,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,23,295732972,"{'type': 'Point', 'coordinates': [-122.521, 47.62732]}",PUGET SOUND ENERGY INC,53035090800,848,6,29
JTMAB3FV2P,Clark,Camas,WA,98607,2023,TOYOTA,RAV4 PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,18,255165998,"{'type': 'Point', 'coordinates': [-122.40199, 45.58694]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040605,2977,3,25
KNDC3DLC8N,Clark,Vancouver,WA,98665,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,49,252326854,"{'type': 'Point', 'coordinates': [-122.64443, 45.67871]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040810,2977,3,8
5YJYGDEE3M,King,Sammamish,WA,98075,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,180385642,"{'type': 'Point', 'coordinates': [-122.03539, 47.61344]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032215,3009,8,47
1G1FX6S06P,King,Seattle,WA,98119,2023,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,240647809,"{'type': 'Point', 'coordinates': [-122.3684, 47.64586]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005804,3009,7,31
KNDC4DLC4P,Clark,Vancouver,WA,98685,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18,250992416,"{'type': 'Point', 'coordinates': [-122.70303, 45.70954]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040909,2977,3,25
KM8KN4AEXN,King,Seattle,WA,98177,2022,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32,281380837,"{'type': 'Point', 'coordinates': [-122.36498, 47.72238]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000402,3009,7,21
1N4AZ1CP7J,King,Beaux Arts,WA,98004,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,48,309521103,"{'type': 'Point', 'coordinates': [-122.1872, 47.61001]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024001,3009,9,42
1N4AZ0CP5F,King,Bellevue,WA,98005,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,48,126731377,"{'type': 'Point', 'coordinates': [-122.1621, 47.64441]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023701,3009,9,49
1N4AZ0CP2G,Kitsap,Olalla,WA,98359,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,26,225541921,"{'type': 'Point', 'coordinates': [-122.54729, 47.42602]}",PUGET SOUND ENERGY INC,53035092802,848,6,33
JTDKARFP9K,Clark,Vancouver,WA,98662,2019,TOYOTA,PRIUS PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,17,228745247,"{'type': 'Point', 'coordinates': [-122.57722, 45.64251]}",BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040703,2977,3,8
5UXTS1C01M,King,Kirkland,WA,98034,2021,BMW,X3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,0,1,279907974,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022300,3009,1,1
WVGGNPE23M,Kitsap,Bainbridge Island,WA,98110,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23,207678005,"{'type': 'Point', 'coordinates': [-122.521, 47.62732]}",PUGET SOUND ENERGY INC,53035091002,848,6,29
7SAYGDED3R,King,Bellevue,WA,98006,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,270758190,"{'type': 'Point', 'coordinates': [-122.12096, 47.55584]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024904,3009,9,42
7PDSGABA1R,King,Kirkland,WA,98034,2024,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,267800557,"{'type': 'Point', 'coordinates': [-122.22901, 47.72201]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021903,3009,1,1
YV4BR0PL2J,King,Kirkland,WA,98033,2018,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,64950,45,348194150,"{'type': 'Point', 'coordinates': [-122.2066, 47.67887]}",PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022006,3009,1,47
YV4ED3UR8N,King,Seattle,WA,98102,2022,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,194086245,"{'type': 'Point', 'coordinates': [-122.32427, 47.63433]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006500,3009,7,4
JTMABACA2R,King,Seattle,WA,98133,2024,TOYOTA,BZ4X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32,274272862,"{'type': 'Point', 'coordinates': [-122.35029, 47.71871]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001400,3009,7,21
1GYKPSRL0R,King,Seattle,WA,98109,2024,CADILLAC,LYRIQ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,261477009,"{'type': 'Point', 'coordinates': [-122.35022, 47.63824]}",CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007203,3009,7,31
